file_name,duration,analyse_harmonics,get_number_sylls,get_number_words,pauses,get_max_intensity,analyse_intensity,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,mean_spectral_rolloff,get_energy,parent_file_train,number_of_segments_train,number_of_voices_parent_train,extra_sounds_train,parent_label_train,segment_label_train,noisy_train,Notes_train
lfg4iexhiys61_processed_1,10.0,9.463626044,1.5,1.0,0.1,105.5252868,70.87561113,157.1992778,442.2527086,0.14391308,0.027961766,-0.033411855,579.9915633,0.048692687,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_2,10.0,2.653340149,0.4,0.2,0.1,105.5546474,67.71290864,185.9352048,427.0388059,0.181970809,0.02863248,-0.016940716,722.8525378,0.023524407,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_3,10.0,-0.23279121,,,0.1,95.31436223,64.50576446,263.370461,474.2918298,0.245356791,0.037703368,-0.008154667,582.9157645,0.011267934,lfg4iexhiys61,9,3,chatter,1,1,0,One man in the background sounds a little threatening
lfg4iexhiys61_processed_4,10.0,5.638037964,,,0.2,106.2437798,70.72225569,347.6398255,519.182946,0.158132538,0.031122448,-0.028418073,711.2557058,0.047057915,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_5,10.0,0.644785884,0.1,0.1,0.1,104.3322773,69.2865334,203.9494659,359.5925938,0.214652958,0.034630914,-0.025702851,576.5674986,0.033788127,lfg4iexhiys61,9,3,"chatter, thuds",1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_6,10.0,6.260235771,0.1,0.1,0.1,106.3277973,73.10872625,196.6292443,333.4499689,0.182870101,0.037997866,-0.05474796,573.0184681,0.081391284,lfg4iexhiys61,9,3,chatter,1,0,0,"The person raises their voice, but in excitement"
lfg4iexhiys61_processed_7,10.0,6.426364339,0.6,0.5,0.2,106.6612944,73.85887434,151.4452474,334.2759742,0.185158413,0.039608492,-0.071171268,454.2759051,0.096749772,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lfg4iexhiys61_processed_8,4.523038549,-0.17001648,,,0.221092195,93.78818332,64.40118388,161.7464462,478.1320652,0.18273264,0.030970895,-0.008056626,599.7586841,0.004960109,lfg4iexhiys61,9,3,chatter,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_0,10.0,6.340447384,3.5,2.2,1.9,88.38660449,56.59501874,196.7857867,515.9992382,0.204226621,0.029074555,-0.001180956,662.8189373,0.001833496,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_1,10.0,8.715243409,2.5,1.7,0.8,95.60115271,59.73944734,246.8019117,509.5517246,0.178586633,0.028333421,-0.002452883,846.8186739,0.003751571,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_10,10.0,12.14883835,2.9,2.2,2.4,101.6100805,66.55008915,126.1498309,490.5634841,0.095245155,0.02072145,-0.012319431,681.3638713,0.017989804,lh3iydldr7b61,12,3,,1,1,0,The woman begins to raise her voice aggressively
lh3iydldr7b61_processed_11,1.167029478,7.311509303,,,0.856898029,88.76127008,58.96000328,213.7725011,163.743074,0.206863608,0.020703621,-0.001959335,715.8047291,0.000355396,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_2,10.0,10.26570902,2.0,1.2,1.8,97.75555797,63.37255187,187.6865288,369.604375,0.137353483,0.021413179,-0.005962704,775.6631115,0.008680712,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_3,10.0,6.050593561,2.4,1.6,0.7,95.2024809,61.61673445,251.5037594,452.0406266,0.194258226,0.033049731,-0.003556698,736.4488237,0.005785916,lh3iydldr7b61,12,3,,1,1,0,Some people are raising their voice aggressively
lh3iydldr7b61_processed_4,10.0,6.213247705,0.7,0.5,1.4,102.5997265,66.43200237,260.4145012,494.3741617,0.192553182,0.031003965,-0.011290288,1028.793964,0.017498,lh3iydldr7b61,12,3,laughing,1,1,0,Some people are raising their voice aggressively
lh3iydldr7b61_processed_5,10.0,7.531941044,1.7,1.1,1.6,90.52333508,57.57166003,207.0486863,467.8273188,0.198291332,0.027840981,-0.001412938,1019.171592,0.002275095,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_6,10.0,6.833370142,0.8,0.6,1.5,94.17020642,58.88853582,208.082004,518.1154423,0.166093727,0.027169031,-0.00202607,1112.621064,0.003163207,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lh3iydldr7b61_processed_7,10.0,8.204871877,3.4,1.7,1.0,95.00271068,60.48740187,203.0985783,278.9263214,0.180461364,0.026289009,-0.002722131,987.2303176,0.004556408,lh3iydldr7b61,12,3,,1,1,0,The woman speaks with a raised voice
lh3iydldr7b61_processed_8,10.0,8.771715591,2.8,2.0,0.8,99.27483368,63.6494121,261.9545359,373.0631433,0.185113792,0.024158284,-0.005686066,758.7677269,0.0092319,lh3iydldr7b61,12,3,,1,1,0,The woman raises her voice aggressively
lh3iydldr7b61_processed_9,10.0,9.229893044,1.0,0.7,1.7,98.19608454,59.20530476,180.6172541,453.1139817,0.17909399,0.027314394,-0.002293725,817.6766347,0.003328545,lh3iydldr7b61,12,3,,1,0,0,There is no aggression heard in the audio file
lirb4nup0oy51_processed_0,10.0,5.218499349,2.0,1.3,0.1,100.6624111,65.8917596,216.6984716,523.893437,0.175930172,0.019864892,-0.01080306,609.1585957,0.015464318,lirb4nup0oy51,5,3,cars passing,1,1,0,The man raises his voice aggressively.
lirb4nup0oy51_processed_1,10.0,7.624238142,0.4,0.2,0.1,105.5133711,68.31071143,262.0158738,502.0300866,0.171035112,0.017588648,-0.018048263,543.8514357,0.026961119,lirb4nup0oy51,5,3,,1,0,0,There is no aggression heard in the audio file
lirb4nup0oy51_processed_2,10.0,4.599132948,0.4,0.4,0.1,100.1580035,65.62615206,125.8437067,428.6040435,0.186015825,0.033434917,-0.010722246,493.3652271,0.014527989,lirb4nup0oy51,5,3,,1,0,0,There is no aggression heard in the audio file
lirb4nup0oy51_processed_3,10.0,6.229836461,2.0,1.4,0.1,99.63660184,66.92862931,120.9064501,516.5120989,0.155698602,0.02367686,-0.012915931,581.3911809,0.019618199,lirb4nup0oy51,5,3,,1,0,0,There is no aggression heard in the audio file
lirb4nup0oy51_processed_4,2.650022676,-0.730918747,,,0.377358491,90.98316772,60.4965326,95.69999105,32.54922857,0.23559403,0.026606499,-0.003786025,472.19777,0.001169899,lirb4nup0oy51,5,3,car driving,1,0,0,There is no aggression heard in the audio file
lkn93q30qvc61_processed_1,10.0,5.075896505,,,0.1,103.7289375,74.17044509,319.1311076,523.6962397,0.169781666,0.035168235,-0.047141604,1367.076555,0.104500348,lkn93q30qvc61,3,4,yelling,3,3,1,One man yells aggressively and threateningly. Others use abusive language
lkn93q30qvc61_processed_2,5.387029478,4.255661936,,,0.185632077,103.4636913,74.7963617,226.4487266,499.5429643,0.181148122,0.029830181,-0.058225172,1299.554895,0.065096759,lkn93q30qvc61,3,4,yelling,3,3,1,People in the crowd are aggressive or possibly distressed. One man uses abusive language
lmx1eh0uqn171_processed_0,10.0,5.180515243,,,0.1,104.2728986,71.66112913,267.761196,523.3741195,0.189538069,0.034115843,-0.043350883,697.7343994,0.058434754,lmx1eh0uqn171,20,4,"chatter, yelling",1,1,0,People are aggressively raising their voices
lmx1eh0uqn171_processed_1,10.0,3.40321102,0.4,0.4,0.1,102.7555147,66.80243654,157.3719262,509.8997512,0.192331615,0.040848574,-0.014076993,653.1215863,0.019105521,lmx1eh0uqn171,20,4,"chatter, yelling, laughing",1,1,0,People are aggressively raising their voices
lng2m9l4j2w61_processed_0,10.0,11.82869915,2.6,1.6,1.4,100.4670896,70.12374659,154.0376631,380.7225267,0.109236837,0.024026607,-0.029338624,1268.428502,0.041408963,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_1,10.0,11.07221188,4.6,3.1,2.0,100.2653909,69.57387824,159.391779,402.3235907,0.112907667,0.027811739,-0.026278925,1275.051693,0.036457165,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_2,10.0,10.55059782,3.7,2.5,2.3,98.99035177,68.9604443,159.9480186,519.4434767,0.111051015,0.026734114,-0.022405533,1301.919354,0.031671899,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_3,10.0,10.27908077,4.3,2.9,1.9,100.3071134,68.68854106,158.1065887,400.1719745,0.107032882,0.026876803,-0.020640645,1183.80162,0.029477527,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_4,10.0,9.268025648,3.1,2.3,1.8,100.2521455,69.19738635,148.6230449,485.9241581,0.120829406,0.025322767,-0.023836341,1209.71954,0.033118869,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lng2m9l4j2w61_processed_5,7.66,10.76110039,4.308093995,3.263707572,1.82767624,100.789533,69.84174613,159.2980515,498.6631521,0.108353558,0.02561155,-0.026830249,1200.911034,0.029578378,lng2m9l4j2w61,6,2,,0,0,0,There is no aggression heard in the audio file
lpg39tdh1bv51_processed_0,10.0,2.479417308,,,0.2,106.8926694,74.36704249,316.3259297,523.745002,0.170018076,0.029472107,-0.062317061,1127.467009,0.109676835,lpg39tdh1bv51,4,6,,0,0,1,
lpg39tdh1bv51_processed_1,10.0,6.270511689,,,0.1,108.8993697,77.0211354,331.8496624,515.5557627,0.153457066,0.056057622,-0.063406698,1452.35326,0.200696661,lpg39tdh1bv51,4,6,,0,0,1,excessive laughing
lpg39tdh1bv51_processed_2,10.0,6.674512979,,,0.1,108.0646379,77.05968811,395.6252231,517.3238198,0.154945064,0.061850805,-0.063415178,1458.276642,0.202741698,lpg39tdh1bv51,4,6,,0,0,1,excessive laughing
ltdu6anws3m61_processed_0,10.0,15.50368389,2.5,1.6,2.2,101.6940856,70.12670628,309.2463595,305.1909475,0.078647622,0.018015514,-0.024175449,1177.928224,0.041701196,ltdu6anws3m61,4,2,,1,1,0,
ltdu6anws3m61_processed_1,10.0,16.77322069,2.7,2.0,2.4,100.7162328,70.1888858,334.2849414,340.9186846,0.073213528,0.016541987,-0.023693082,1199.722271,0.042035428,ltdu6anws3m61,4,2,,1,1,0,
ltdu6anws3m61_processed_2,10.0,15.96942007,5.0,3.1,2.9,101.511928,70.70795226,339.8844305,292.7179515,0.085436779,0.019523608,-0.027707742,1099.27471,0.047538924,ltdu6anws3m61,4,2,,1,0,0,
ltdu6anws3m61_processed_3,3.117006803,15.96762649,0.641642605,0.962463908,1.924927815,100.4812121,70.42631515,354.0487207,495.5488183,0.078478389,0.016687181,-0.025033632,1206.376953,0.014398852,ltdu6anws3m61,4,2,,1,1,0,
lucypf71qsq61_processed_0,10.0,4.389320735,,,0.1,100.6722613,70.44284204,276.3990601,475.7933454,0.167848612,0.023059327,-0.026366249,1297.045685,0.044008755,lucypf71qsq61,2,3,Car braking,0,0,0,car screeching
lucypf71qsq61_processed_1,3.713015873,10.31135407,,,0.538647994,100.4507391,71.04689503,218.1059621,170.2952581,0.120100768,0.015380663,-0.024109474,2767.599426,0.018824681,lucypf71qsq61,2,3,,0,0,0,sounds like a news channel
lw7oinwrkce61_processed_0,10.0,4.943547044,3.9,2.5,0.1,103.101831,72.84761331,116.6005382,510.5505713,0.182114697,0.034075682,-0.051596635,721.9777768,0.083100665,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_1,10.0,5.293778554,,,0.1,103.108915,73.11568172,173.7748631,353.5152358,0.169774906,0.030332505,-0.052014715,1304.793569,0.088566235,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_2,10.0,6.461777394,4.9,2.8,0.1,102.3527346,72.23289243,143.6854764,374.2516495,0.164208077,0.030851203,-0.045468883,964.56151,0.073523573,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_3,10.0,5.583829418,4.2,2.8,0.1,102.0729888,72.54145672,181.8549283,329.6274681,0.160470728,0.031155877,-0.046908341,1021.370991,0.078794557,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_4,10.0,4.148475843,0.4,0.2,0.2,104.2269695,72.28587966,165.7852646,509.7058209,0.177189951,0.038788788,-0.046618388,841.7700531,0.069997986,lw7oinwrkce61,7,15,crowd sound,0,0,0,Intro music
lw7oinwrkce61_processed_5,10.0,5.41636617,1.1,1.0,0.1,102.6804717,72.80459063,143.4352364,509.5937259,0.168099727,0.02775237,-0.049819319,956.7886333,0.082316132,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lw7oinwrkce61_processed_6,9.983038549,5.930693864,0.400681158,0.200340579,0.100170289,105.1334076,73.34681515,157.0766041,496.3422192,0.182501003,0.035943586,-0.059126006,821.5264893,0.09442326,lw7oinwrkce61,7,15,crowd sound,0,0,0,
lx077nt8fw061_processed_0,10.0,3.235673995,,,0.1,101.3278631,71.76741683,197.4642458,524.4174545,0.206348349,0.055258159,-0.037401583,1151.73538,0.060967728,lx077nt8fw061,6,1,music,0,0,0,music instruments
lx077nt8fw061_processed_1,10.0,2.739972296,,,0.1,104.3679761,73.40920777,210.7953601,265.8131306,0.197303639,0.047282227,-0.046684059,1295.371143,0.088313454,lx077nt8fw061,6,1,music,0,0,0,music instruments
lx077nt8fw061_processed_2,10.0,2.705122452,,,0.1,101.6942126,72.2882671,198.8941088,228.5562881,0.213211868,0.038165015,-0.044232578,986.0306453,0.068785854,lx077nt8fw061,6,1,music,0,0,1,music instruments
lx077nt8fw061_processed_3,10.0,2.653004844,,,0.1,104.1336735,74.04605053,201.022879,241.9792838,0.18824692,0.034885613,-0.054274468,1120.818825,0.101945371,lx077nt8fw061,6,1,music,0,0,0,music instruments
lx077nt8fw061_processed_4,10.0,1.597629611,,,0.2,104.0383375,72.52586806,115.2578548,277.074963,0.212651688,0.037519637,-0.04749827,880.9343545,0.071507335,lx077nt8fw061,6,1,music,0,0,0,music instruments
lx077nt8fw061_processed_5,3.48,3.974228249,,,0.287356322,100.495831,71.72782458,79.19694166,164.1029258,0.192914305,0.052161755,-0.034259837,979.0914119,0.020597035,lx077nt8fw061,6,1,music,0,0,0,music instruments
ly8o58ksw8361_processed_0,10.0,1.34622546,,,0.1,103.6226098,71.65248799,94.76747104,133.8907665,0.253632594,0.077354617,-0.049352983,264.8276568,0.058378822,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_0,10.0,1.34622546,,,0.1,103.6226098,71.65248799,94.76747104,133.8907665,0.253632594,0.077354617,-0.049352983,264.8276568,0.058378822,ly8o58ksw8361,14,9999,,1,0,1,
ly8o58ksw8361_processed_1,10.0,0.275997406,,,0.1,100.5826647,71.872892,98.99095311,130.8945445,0.220552491,0.085260306,-0.053720832,198.6207426,0.061498947,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_10,10.0,2.309571008,,,0.2,104.8925561,71.73054964,95.75624505,123.5892304,0.205608741,0.066925786,-0.051556056,243.6834328,0.059631009,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_11,10.0,1.585723572,,,0.1,103.3300203,72.70976723,95.99729622,146.712598,0.231381841,0.070353036,-0.062225429,299.1932692,0.074485029,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_12,10.0,0.355166063,,,0.1,100.5658622,71.50552763,92.81681711,120.8769049,0.260993615,0.075328705,-0.048962985,237.4601328,0.056439246,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_13,8.067029478,0.956066364,,,0.12396182,99.9804851,71.54691821,93.47048553,115.1140972,0.188282768,0.070435113,-0.049575539,240.5132849,0.046014927,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_2,10.0,0.754362905,,,0.1,100.929014,71.4211467,94.50654487,134.1309384,0.199639678,0.0582047,-0.047998699,217.1406835,0.055480904,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_3,10.0,-0.105113571,,,0.1,99.86720118,71.0627752,91.53546181,141.8059367,0.198099872,0.081445191,-0.044177254,224.0887855,0.05097717,ly8o58ksw8361,14,9999,,1,1,0,
ly8o58ksw8361_processed_4,10.0,1.735226109,2.3,1.6,0.1,99.82246987,71.71560012,163.9332735,129.4658307,0.216109409,0.075874736,-0.050716901,271.9007247,0.059255992,ly8o58ksw8361,14,9999,,1,1,0,
ly8o58ksw8361_processed_5,10.0,2.487001119,,,0.1,105.052138,72.69248592,98.92932425,238.8759219,0.229948159,0.055468851,-0.059322411,412.8872113,0.074087111,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_6,10.0,0.202294085,,,0.1,101.0780009,71.44979434,93.79060181,123.9764562,0.247427983,0.085502673,-0.048406839,218.9401919,0.055794256,ly8o58ksw8361,14,9999,,1,0,0,
ly8o58ksw8361_processed_7,10.0,2.128525875,0.4,0.1,0.1,101.1475108,71.5241321,164.6763124,301.8717645,0.224157422,0.061754574,-0.046293154,347.5550581,0.05670884,ly8o58ksw8361,14,9999,,1,1,0,
ly8o58ksw8361_processed_8,10.0,2.095980496,,,0.1,100.7770091,72.08960182,98.17141094,129.3316901,0.224205518,0.070546201,-0.054687122,337.2078847,0.064398984,ly8o58ksw8361,14,9999,clapping,1,0,0,clapping
ly8o58ksw8361_processed_9,10.0,2.362215721,,,0.1,101.2390763,71.68103909,98.21342754,428.5613516,0.214101675,0.064423113,-0.042775094,734.8242675,0.059029238,ly8o58ksw8361,14,9999,,1,0,0,
m0c72n06yqw51_processed_0,10.0,6.470563527,,,0.3,101.9265194,67.46993074,357.7839344,507.765266,0.180567499,0.034768917,-0.011901094,1073.081865,0.022367807,m0c72n06yqw51,13,9999,Shouting,2,1,1,
m0c72n06yqw51_processed_1,10.0,7.286119733,,,0.1,107.4774445,74.27226028,283.2963217,518.6488318,0.168816925,0.027184161,-0.062246913,955.6639406,0.106535361,m0c72n06yqw51,13,9999,,2,0,0,
m0c72n06yqw51_processed_10,10.0,6.678587552,,,0.1,104.7926374,73.02190199,314.5664066,508.81954,0.175399351,0.038263597,-0.041899326,1047.98872,0.079794485,m0c72n06yqw51,13,9999,,2,2,0,
m0c72n06yqw51_processed_2,10.0,8.078941022,,,0.3,106.3582135,72.80461709,263.3103212,336.0065031,0.165583795,0.029893341,-0.046446067,988.9298533,0.078906074,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_3,10.0,6.706030818,0.2,0.1,0.1,105.9228063,72.32463844,331.4525685,522.7986127,0.183559548,0.031044015,-0.037689174,1136.239613,0.070040981,m0c72n06yqw51,13,9999,clapping,2,1,0,
m0c72n06yqw51_processed_4,10.0,4.593422873,,,0.1,103.749576,70.32605952,359.0924597,513.0117061,0.197120184,0.031768049,-0.018911341,1281.25,0.043026165,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_5,10.0,6.522833558,,,0.7,97.52610457,62.83686508,207.4602769,479.2294514,0.172054194,0.023891698,-0.004324172,999.451979,0.008078979,m0c72n06yqw51,13,9999,,2,0,0,
m0c72n06yqw51_processed_6,10.0,6.540295525,,,0.4,106.2084451,71.0708713,250.8674469,465.2654973,0.186042899,0.027080464,-0.029562064,929.6710411,0.050910829,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_7,10.0,7.846561354,0.8,0.5,0.9,104.4085762,68.41944136,197.8305682,486.1502816,0.165660344,0.023062715,-0.015766877,1016.597295,0.027644208,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_8,10.0,9.023389104,,,0.5,102.0152889,68.95409092,212.2635036,293.0577649,0.169830197,0.024621293,-0.020851343,605.2596608,0.031365756,m0c72n06yqw51,13,9999,,2,1,0,
m0c72n06yqw51_processed_9,10.0,8.264018926,,,0.1,105.3775304,71.64025351,243.28477,520.0639213,0.179187181,0.028036939,-0.032967987,863.7640449,0.058245529,m0c72n06yqw51,13,9999,,2,2,0,
m1vc0299apb71_processed_1,10.0,9.064127702,2.0,1.3,0.2,105.1432116,71.72392849,269.2430449,453.0353397,0.132990277,0.015811666,-0.027663428,1730.202359,0.059198607,m1vc0299apb71,4,3,,2,1,0,
m1vc0299apb71_processed_2,10.0,8.08241676,0.5,0.3,0.7,106.0452767,73.12909568,278.9446497,464.5456481,0.154577252,0.01907751,-0.03889827,2093.053239,0.082737393,m1vc0299apb71,4,3,,2,2,0,
m4xpc2rkprn61_processed_0,10.0,4.134144947,0.2,0.2,1.1,96.87674059,63.58263885,114.2561492,457.9437967,0.182386659,0.027869231,-0.003504322,1672.61809,0.00934672,m4xpc2rkprn61,4,2,,0,0,0,
m4xpc2rkprn61_processed_1,10.0,7.146788922,1.2,0.7,1.4,98.77965538,64.97534678,169.5629072,514.3187952,0.16702007,0.024249435,-0.005317993,1579.968399,0.012644838,m4xpc2rkprn61,4,2,,0,0,0,
m4xpc2rkprn61_processed_2,10.0,5.595699664,,,2.5,93.78113886,59.999629,128.2580913,417.8949152,0.149054108,0.022395767,-0.001756708,1623.756437,0.004028455,m4xpc2rkprn61,4,2,,0,0,0,
m4xpc2rkprn61_processed_3,4.523038549,10.29136685,0.442184391,0.442184391,1.989829759,98.26053577,64.40938993,166.5898392,447.1224658,0.139735299,0.029646311,-0.003833592,1332.705159,0.004970592,m4xpc2rkprn61,4,2,,0,0,0,
m8webkagg7m61_processed_0,10.0,4.216022024,,,0.1,108.0423643,73.56141247,380.9055172,495.7571668,0.161077559,0.035597953,-0.042780648,1018.646736,0.090608392,m8webkagg7m61,2,9999,Crowd,1,0,1,
m8webkagg7m61_processed_1,9.74,3.84869814,,,0.205338809,109.4520298,76.29265686,410.6999845,496.0766561,0.185369678,0.045366246,-0.076534755,1236.796374,0.165524131,m8webkagg7m61,2,9999,crowd,1,0,1,
mcytmm3n9fn51_processed_0,10.0,5.168048316,0.2,0.1,0.1,104.0665994,69.86843531,337.5089652,516.284991,0.177448539,0.027202112,-0.010803377,1746.272969,0.039079588,mcytmm3n9fn51,3,4,,1,1,0,
mec1zmiwqbp51_processed_0,10.0,2.572072576,1.1,0.5,0.1,109.7970449,76.87797096,138.6034992,504.3589559,0.137051958,0.039111136,-0.121099828,1238.011811,0.195218326,mec1zmiwqbp51,8,1,"stadium, crowd",0,0,0,
mec1zmiwqbp51_processed_1,10.0,5.936063044,0.5,0.3,0.1,110.0128428,77.87025373,145.4552606,449.5274833,0.152212599,0.030638375,-0.17188377,1264.104684,0.245513428,mec1zmiwqbp51,8,1,commentator,0,0,0,crowd voice
mec1zmiwqbp51_processed_2,10.0,6.384124455,1.7,1.2,0.1,109.381052,77.2096841,138.4031523,483.9971893,0.147286093,0.030621122,-0.144601467,1224.76543,0.211481759,mec1zmiwqbp51,8,1,,0,0,0,
mec1zmiwqbp51_processed_3,10.0,1.58843585,0.9,0.3,0.1,108.7162739,76.75618858,158.0885607,370.2253879,0.16459131,0.044077409,-0.107316224,1364.227333,0.188681725,mec1zmiwqbp51,8,1,,0,0,0,
mec1zmiwqbp51_processed_4,10.0,0.219856625,0.5,0.2,0.1,107.7800623,76.2555091,155.1297986,358.4118567,0.168468936,0.044025586,-0.085740327,1245.759695,0.169595242,mec1zmiwqbp51,8,1,,0,0,0,
mec1zmiwqbp51_processed_5,10.0,-0.367474146,,,0.1,104.3275743,76.9430236,395.562161,391.0604701,0.205841388,0.07680562,-0.086135966,1271.602635,0.197681239,mec1zmiwqbp51,8,1,,0,0,0,crowd voice
mec1zmiwqbp51_processed_6,10.0,4.850067205,0.8,0.3,0.1,110.4639755,78.58301126,132.722743,403.7107953,0.12949825,0.024725853,-0.19606291,1350.131184,0.28733629,mec1zmiwqbp51,8,1,,0,0,0,
mec1zmiwqbp51_processed_7,3.443038549,6.143146643,,,0.29044438,108.870451,78.65753052,149.0848407,359.3771887,0.160153643,0.028389239,-0.200930825,1324.698186,0.100171321,mec1zmiwqbp51,8,1,,0,0,0,
meztou6z1n571_processed_0,10.0,10.44673846,,,1.5,102.1637114,69.57020466,402.3909245,495.1439539,0.15581183,0.022091688,-0.012602807,1751.296597,0.036113711,meztou6z1n571,10,2,,2,2,0,
meztou6z1n571_processed_1,10.0,10.04874834,,,0.9,103.4639877,68.62630644,395.7454465,440.2061897,0.149717836,0.026176511,-0.009898154,1673.542837,0.029226504,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_2,10.0,11.74388009,,,1.3,104.5552069,69.22048347,416.9064206,433.3231887,0.127681747,0.024175405,-0.008849467,1628.955017,0.033264813,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_3,10.0,10.29751524,0.8,0.7,0.4,104.9305782,71.02369474,323.0930415,471.4781188,0.125845683,0.017317198,-0.02795474,1194.448712,0.050582013,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_4,10.0,10.03844005,1.6,1.1,0.7,105.1474665,71.15644257,306.2077805,505.7972584,0.149521653,0.025578146,-0.025248437,1380.797806,0.052046936,meztou6z1n571,10,2,,2,2,0,
meztou6z1n571_processed_5,10.0,10.36531505,,,1.1,104.6067641,70.47020706,317.9315303,465.4994771,0.137018013,0.018870787,-0.018606696,1580.193337,0.044366319,meztou6z1n571,10,2,,2,2,0,
meztou6z1n571_processed_6,10.0,9.766086549,0.4,0.4,0.3,104.6244017,72.5081845,247.1549424,516.8427359,0.154578805,0.028423244,-0.044713958,1195.748357,0.070871611,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_7,10.0,8.486621464,,,0.3,102.7691308,69.83545986,324.405983,505.6306635,0.167907738,0.032423962,-0.020004375,1540.029309,0.038352417,meztou6z1n571,10,2,,2,1,0,
meztou6z1n571_processed_8,10.0,10.85490421,,,0.2,103.8167793,71.00953063,392.3367764,476.6080544,0.149548029,0.023830758,-0.018879794,1621.482059,0.050380986,meztou6z1n571,10,2,,2,2,0,
meztou6z1n571_processed_9,1.193015873,11.43115579,,,0.838222967,97.31606923,68.01693772,376.8370944,85.14332493,0.133250688,0.019419107,-0.008594146,2320.388794,0.002938547,meztou6z1n571,10,2,,2,1,0,short clip
mj5978ktwup61_processed_0,10.0,3.576281363,,,0.1,110.7552738,81.64452703,89.09030466,366.8476941,0.187452479,0.08464153,-0.420634249,879.6846959,0.582699525,mj5978ktwup61,24,9999,"crowd, music",0,0,1,
mj5978ktwup61_processed_1,10.0,3.105224572,,,0.1,110.7641399,80.90877212,87.70436132,524.1993899,0.1952838,0.088821791,-0.380250851,757.5430614,0.492987193,mj5978ktwup61,24,9999,"music, cheering",0,0,0,
mj5978ktwup61_processed_10,10.0,3.920118556,,,0.1,111.1593025,81.22022281,105.6829869,512.4402092,0.177121522,0.091650492,-0.38055609,863.48912,0.527718691,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_11,10.0,2.960170189,,,0.1,110.8683048,80.98062731,89.68350837,507.4698916,0.212583408,0.082530685,-0.392914294,744.1717141,0.498655284,mj5978ktwup61,24,9999,music,0,0,0,
mj5978ktwup61_processed_12,10.0,2.821883428,,,0.1,109.9931487,80.37015227,135.2974226,524.8492297,0.184917743,0.066996652,-0.268284084,1057.436139,0.435143636,mj5978ktwup61,24,9999,music,0,0,0,
